ID,Timestamp,Class,Category,Confidence
1,2025-11-29 11:43:42,leaves,Organic,0.91
2,2025-11-29 11:43:42,leaves,Organic,0.89
3,2025-11-29 11:43:42,leaves,Organic,0.91
4,2025-11-29 11:43:42,leaves,Organic,0.9
5,2025-11-29 11:43:42,leaves,Organic,0.9
6,2025-11-29 11:43:42,leaves,Organic,0.88
7,2025-11-29 11:43:43,leaves,Organic,0.89
8,2025-11-29 11:43:43,leaves,Organic,0.87
9,2025-11-29 11:43:43,leaves,Organic,0.88
10,2025-11-29 11:43:43,leaves,Organic,0.88
11,2025-11-29 11:43:43,leaves,Organic,0.8
12,2025-11-29 11:43:43,leaves,Organic,0.87
13,2025-11-29 11:43:43,leaves,Organic,0.89
14,2025-11-29 11:43:44,leaves,Organic,0.87
15,2025-11-29 11:43:44,leaves,Organic,0.84
16,2025-11-29 11:43:44,leaves,Organic,0.87
17,2025-11-29 11:43:44,leaves,Organic,0.84
18,2025-11-29 11:43:44,leaves,Organic,0.83
19,2025-11-29 11:43:44,leaves,Organic,0.87
20,2025-11-29 11:43:44,leaves,Organic,0.84
21,2025-11-29 11:43:45,leaves,Organic,0.85
22,2025-11-29 11:43:45,leaves,Organic,0.85
23,2025-11-29 11:43:45,leaves,Organic,0.88
24,2025-11-29 11:43:45,leaves,Organic,0.88
25,2025-11-29 11:43:45,leaves,Organic,0.9
26,2025-11-29 11:43:46,leaves,Organic,0.84
27,2025-11-29 11:43:46,leaves,Organic,0.81
28,2025-11-29 11:43:46,leaves,Organic,0.82
29,2025-11-29 11:43:47,leaves,Organic,0.84
30,2025-11-29 11:43:47,leaves,Organic,0.78
31,2025-11-29 11:43:47,leaves,Organic,0.83
32,2025-11-29 11:43:47,leaves,Organic,0.85
33,2025-11-29 11:43:47,leaves,Organic,0.81
34,2025-11-29 11:43:48,leaves,Organic,0.77
35,2025-11-29 11:43:48,leaves,Organic,0.8
36,2025-11-29 11:43:48,leaves,Organic,0.85
37,2025-11-29 11:43:48,leaves,Organic,0.8
38,2025-11-29 11:43:48,leaves,Organic,0.85
39,2025-11-29 11:43:49,leaves,Organic,0.85
40,2025-11-29 11:43:49,leaves,Organic,0.76
41,2025-11-29 11:43:49,leaves,Organic,0.81
42,2025-11-29 11:43:49,leaves,Organic,0.84
43,2025-11-29 11:43:49,leaves,Organic,0.86
44,2025-11-29 11:43:49,leaves,Organic,0.81
45,2025-11-29 11:43:49,leaves,Organic,0.85
46,2025-11-29 11:43:50,leaves,Organic,0.85
47,2025-11-29 11:43:50,leaves,Organic,0.84
48,2025-11-29 11:43:50,leaves,Organic,0.78
49,2025-11-29 11:43:50,leaves,Organic,0.76
50,2025-11-29 11:43:50,leaves,Organic,0.87
51,2025-11-29 11:43:50,leaves,Organic,0.83
52,2025-11-29 11:43:50,leaves,Organic,0.81
53,2025-11-29 11:43:51,leaves,Organic,0.83
54,2025-11-29 11:43:51,leaves,Organic,0.85
55,2025-11-29 11:43:51,leaves,Organic,0.84
56,2025-11-29 11:43:51,leaves,Organic,0.83
57,2025-11-29 11:43:51,leaves,Organic,0.86
58,2025-11-29 11:43:51,leaves,Organic,0.8
59,2025-11-29 11:43:51,leaves,Organic,0.9
60,2025-11-29 11:43:52,leaves,Organic,0.88
61,2025-11-29 11:43:52,leaves,Organic,0.86
62,2025-11-29 11:43:52,leaves,Organic,0.88
63,2025-11-29 11:43:52,leaves,Organic,0.83
64,2025-11-29 11:43:52,leaves,Organic,0.83
65,2025-11-29 11:43:53,leaves,Organic,0.9
66,2025-11-29 11:43:53,leaves,Organic,0.79
67,2025-11-29 11:43:53,leaves,Organic,0.83
68,2025-11-29 11:43:53,leaves,Organic,0.83
69,2025-11-29 11:43:53,leaves,Organic,0.84
70,2025-11-29 11:43:53,leaves,Organic,0.86
71,2025-11-29 11:43:54,leaves,Organic,0.79
72,2025-11-29 11:43:54,leaves,Organic,0.81
73,2025-11-29 11:43:54,leaves,Organic,0.88
74,2025-11-29 11:43:54,leaves,Organic,0.76
75,2025-11-29 11:43:54,leaves,Organic,0.81
76,2025-11-29 11:43:54,leaves,Organic,0.81
77,2025-11-29 11:43:55,leaves,Organic,0.81
78,2025-11-29 11:43:55,leaves,Organic,0.76
79,2025-11-29 11:43:55,leaves,Organic,0.9
80,2025-11-29 11:43:55,leaves,Organic,0.86
81,2025-11-29 11:43:56,leaves,Organic,0.91
82,2025-11-29 11:43:56,leaves,Organic,0.88
83,2025-11-29 11:43:56,leaves,Organic,0.87
84,2025-11-29 11:43:56,leaves,Organic,0.87
85,2025-11-29 11:43:56,leaves,Organic,0.88
86,2025-11-29 11:43:56,leaves,Organic,0.89
87,2025-11-29 11:43:56,leaves,Organic,0.81
88,2025-11-29 11:43:57,leaves,Organic,0.9
89,2025-11-29 11:43:57,leaves,Organic,0.89
90,2025-11-29 11:43:57,leaves,Organic,0.86
91,2025-11-29 11:43:57,leaves,Organic,0.8
92,2025-11-29 11:43:57,leaves,Organic,0.78
93,2025-11-29 11:43:57,leaves,Organic,0.81
94,2025-11-29 11:43:57,leaves,Organic,0.8
95,2025-11-29 11:43:57,bottle,Inorganic,0.76
96,2025-11-29 11:43:58,leaves,Organic,0.83
97,2025-11-29 11:43:58,leaves,Organic,0.87
98,2025-11-29 11:43:58,bottle,Inorganic,0.77
99,2025-11-29 11:43:58,leaves,Organic,0.82
100,2025-11-29 11:43:58,leaves,Organic,0.85
101,2025-11-29 11:43:58,leaves,Organic,0.84
102,2025-11-29 11:43:59,leaves,Organic,0.86
103,2025-11-29 11:43:59,leaves,Organic,0.84
104,2025-11-29 11:43:59,leaves,Organic,0.81
105,2025-11-29 11:43:59,leaves,Organic,0.8
106,2025-11-29 11:43:59,leaves,Organic,0.75
107,2025-11-29 11:43:59,leaves,Organic,0.8
108,2025-11-29 11:43:59,leaves,Organic,0.83
109,2025-11-29 11:44:00,leaves,Organic,0.84
110,2025-11-29 11:44:00,leaves,Organic,0.78
111,2025-11-29 11:44:31,leaves,Organic,0.85
112,2025-11-29 11:44:32,leaves,Organic,0.79
113,2025-11-29 11:44:32,leaves,Organic,0.82
114,2025-11-29 11:44:32,leaves,Organic,0.83
115,2025-11-29 11:44:32,leaves,Organic,0.81
116,2025-11-29 11:44:32,leaves,Organic,0.78
117,2025-11-29 11:44:32,leaves,Organic,0.85
118,2025-11-29 11:44:34,leaves,Organic,0.77
119,2025-11-29 11:44:34,leaves,Organic,0.76
120,2025-11-29 11:44:36,leaves,Organic,0.59
121,2025-11-29 11:44:37,leaves,Organic,0.48
122,2025-11-29 11:44:37,leaves,Organic,0.75
123,2025-11-29 11:44:37,leaves,Organic,0.6
124,2025-11-29 11:44:37,leaves,Organic,0.48
