ID,Timestamp,Class,Category,Confidence
1,2025-11-29 13:02:49,banana_peel,Organic,0.68
2,2025-11-29 13:03:01,banana_peel,Organic,0.68
3,2025-11-29 13:03:05,banana_peel,Organic,0.68
4,2025-11-29 13:03:09,banana_peel,Organic,0.68
5,2025-11-29 13:03:38,banana_peel,Organic,0.86
6,2025-11-29 13:03:38,banana_peel,Organic,0.5
7,2025-11-29 13:03:38,banana_peel,Organic,0.78
8,2025-11-29 13:03:38,banana_peel,Organic,0.74
9,2025-11-29 13:03:38,banana_peel,Organic,0.73
10,2025-11-29 13:03:38,banana_peel,Organic,0.68
11,2025-11-29 13:03:38,banana_peel,Organic,0.82
12,2025-11-29 13:03:38,banana_peel,Organic,0.78
13,2025-11-29 13:03:38,banana_peel,Organic,0.86
14,2025-11-29 13:03:38,banana_peel,Organic,0.8
15,2025-11-29 13:03:38,banana_peel,Organic,0.86
16,2025-11-29 13:03:38,banana_peel,Organic,0.83
17,2025-11-29 13:03:38,banana_peel,Organic,0.9
18,2025-11-29 13:03:38,banana_peel,Organic,0.84
19,2025-11-29 13:03:39,banana_peel,Organic,0.91
20,2025-11-29 13:03:39,banana_peel,Organic,0.82
21,2025-11-29 13:03:39,banana_peel,Organic,0.91
22,2025-11-29 13:03:39,banana_peel,Organic,0.76
23,2025-11-29 13:03:39,banana_peel,Organic,0.89
24,2025-11-29 13:03:39,banana_peel,Organic,0.76
25,2025-11-29 13:03:39,banana_peel,Organic,0.93
26,2025-11-29 13:03:39,banana_peel,Organic,0.82
27,2025-11-29 13:03:39,banana_peel,Organic,0.87
28,2025-11-29 13:03:39,banana_peel,Organic,0.86
29,2025-11-29 13:03:39,can,Inorganic,0.66
30,2025-11-29 13:03:39,banana_peel,Organic,0.86
31,2025-11-29 13:03:39,can,Inorganic,0.86
32,2025-11-29 13:03:39,banana_peel,Organic,0.84
33,2025-11-29 13:03:39,can,Inorganic,0.92
34,2025-11-29 13:03:39,banana_peel,Organic,0.88
35,2025-11-29 13:03:39,can,Inorganic,0.92
36,2025-11-29 13:03:39,banana_peel,Organic,0.89
37,2025-11-29 13:03:40,can,Inorganic,0.93
38,2025-11-29 13:03:40,banana_peel,Organic,0.88
39,2025-11-29 13:03:40,can,Inorganic,0.94
40,2025-11-29 13:03:40,banana_peel,Organic,0.87
41,2025-11-29 13:03:40,can,Inorganic,0.95
42,2025-11-29 13:03:40,banana_peel,Organic,0.64
43,2025-11-29 13:03:40,can,Inorganic,0.92
44,2025-11-29 13:03:40,can,Inorganic,0.91
45,2025-11-29 13:03:40,can,Inorganic,0.83
46,2025-11-29 13:03:40,can,Inorganic,0.68
47,2025-11-29 13:03:41,can,Inorganic,0.73
48,2025-11-29 13:03:42,can,Inorganic,0.82
49,2025-11-29 13:03:42,can,Inorganic,0.84
50,2025-11-29 13:03:42,can,Inorganic,0.86
51,2025-11-29 13:03:42,can,Inorganic,0.85
52,2025-11-29 13:03:42,can,Inorganic,0.84
53,2025-11-29 13:03:42,can,Inorganic,0.79
54,2025-11-29 13:03:42,can,Inorganic,0.84
55,2025-11-29 13:03:42,can,Inorganic,0.86
56,2025-11-29 13:03:43,can,Inorganic,0.91
57,2025-11-29 13:03:43,can,Inorganic,0.9
58,2025-11-29 13:03:43,can,Inorganic,0.86
59,2025-11-29 13:03:43,can,Inorganic,0.85
60,2025-11-29 13:03:43,can,Inorganic,0.87
61,2025-11-29 13:03:43,can,Inorganic,0.91
62,2025-11-29 13:03:43,can,Inorganic,0.67
63,2025-11-29 13:03:43,can,Inorganic,0.87
64,2025-11-29 13:03:44,can,Inorganic,0.87
65,2025-11-29 13:03:44,can,Inorganic,0.54
66,2025-11-29 13:03:44,can,Inorganic,0.67
67,2025-11-29 13:03:44,can,Inorganic,0.65
68,2025-11-29 13:03:44,can,Inorganic,0.66
69,2025-11-29 13:03:44,banana_peel,Organic,0.49
70,2025-11-29 13:03:44,banana_peel,Organic,0.73
71,2025-11-29 13:03:44,banana_peel,Organic,0.59
72,2025-11-29 13:03:45,can,Inorganic,0.53
