ID,Timestamp,Class,Category,Confidence
101,2025-11-29 11:50:56,leaves,Organic,0.51
102,2025-11-29 11:50:56,leaves,Organic,0.8
103,2025-11-29 11:50:56,leaves,Organic,0.4
104,2025-11-29 11:50:56,leaves,Organic,0.79
105,2025-11-29 11:50:57,leaves,Organic,0.67
106,2025-11-29 11:50:57,leaves,Organic,0.78
107,2025-11-29 11:50:57,leaves,Organic,0.68
108,2025-11-29 11:50:57,leaves,Organic,0.81
109,2025-11-29 11:50:57,leaves,Organic,0.58
110,2025-11-29 11:50:59,leaves,Organic,0.49
111,2025-11-29 11:50:59,leaves,Organic,0.64
112,2025-11-29 11:50:59,leaves,Organic,0.77
113,2025-11-29 11:51:00,leaves,Organic,0.41
114,2025-11-29 11:51:01,bottle,Inorganic,0.48
115,2025-11-29 11:51:09,leaves,Organic,0.46
116,2025-11-29 11:51:09,leaves,Organic,0.44
117,2025-11-29 11:51:09,leaves,Organic,0.32
118,2025-11-29 11:51:09,leaves,Organic,0.65
119,2025-11-29 11:51:09,leaves,Organic,0.68
120,2025-11-29 11:51:09,leaves,Organic,0.78
121,2025-11-29 11:51:10,leaves,Organic,0.76
122,2025-11-29 11:51:10,leaves,Organic,0.61
123,2025-11-29 11:51:10,leaves,Organic,0.61
124,2025-11-29 11:51:10,leaves,Organic,0.83
125,2025-11-29 11:51:10,leaves,Organic,0.85
126,2025-11-29 11:51:10,leaves,Organic,0.9
127,2025-11-29 11:51:10,leaves,Organic,0.65
128,2025-11-29 11:51:11,leaves,Organic,0.82
129,2025-11-29 11:51:11,leaves,Organic,0.83
130,2025-11-29 11:51:11,leaves,Organic,0.73
131,2025-11-29 11:51:11,leaves,Organic,0.84
132,2025-11-29 11:51:11,leaves,Organic,0.68
133,2025-11-29 11:51:11,leaves,Organic,0.44
134,2025-11-29 11:51:11,leaves,Organic,0.59
135,2025-11-29 11:51:12,leaves,Organic,0.49
136,2025-11-29 11:51:12,leaves,Organic,0.61
137,2025-11-29 11:51:12,leaves,Organic,0.61
138,2025-11-29 11:51:12,leaves,Organic,0.63
139,2025-11-29 11:51:12,leaves,Organic,0.58
140,2025-11-29 11:51:12,leaves,Organic,0.63
141,2025-11-29 11:51:13,leaves,Organic,0.45
142,2025-11-29 11:51:13,leaves,Organic,0.45
143,2025-11-29 11:51:14,leaves,Organic,0.55
144,2025-11-29 11:51:14,bottle,Inorganic,0.44
145,2025-11-29 11:51:14,bottle,Inorganic,0.44
146,2025-11-29 11:51:14,leaves,Organic,0.41
147,2025-11-29 11:51:14,leaves,Organic,0.39
148,2025-11-29 11:51:14,leaves,Organic,0.64
149,2025-11-29 11:51:14,leaves,Organic,0.26
150,2025-11-29 11:51:14,leaves,Organic,0.39
151,2025-11-29 11:51:15,leaves,Organic,0.5
152,2025-11-29 11:51:15,leaves,Organic,0.69
153,2025-11-29 11:51:15,bottle,Inorganic,0.34
154,2025-11-29 11:51:15,leaves,Organic,0.26
155,2025-11-29 11:51:15,bottle,Inorganic,0.63
156,2025-11-29 11:51:15,leaves,Organic,0.54
157,2025-11-29 11:51:15,bottle,Inorganic,0.56
158,2025-11-29 11:51:15,leaves,Organic,0.53
159,2025-11-29 11:51:15,leaves,Organic,0.41
160,2025-11-29 11:51:15,leaves,Organic,0.56
161,2025-11-29 11:51:16,leaves,Organic,0.5
162,2025-11-29 11:51:16,bottle,Inorganic,0.39
163,2025-11-29 11:51:16,leaves,Organic,0.53
164,2025-11-29 11:51:16,bottle,Inorganic,0.46
165,2025-11-29 11:51:16,leaves,Organic,0.3
166,2025-11-29 11:51:16,bottle,Inorganic,0.35
167,2025-11-29 11:51:16,leaves,Organic,0.32
168,2025-11-29 11:51:16,leaves,Organic,0.68
169,2025-11-29 11:51:16,bottle,Inorganic,0.5
170,2025-11-29 11:51:16,bottle,Inorganic,0.61
171,2025-11-29 11:51:16,leaves,Organic,0.26
172,2025-11-29 11:51:16,leaves,Organic,0.43
173,2025-11-29 11:51:16,bottle,Inorganic,0.32
174,2025-11-29 11:51:17,bottle,Inorganic,0.26
175,2025-11-29 11:51:17,leaves,Organic,0.24
176,2025-11-29 11:51:17,bottle,Inorganic,0.71
177,2025-11-29 11:51:17,leaves,Organic,0.26
178,2025-11-29 11:51:17,bottle,Inorganic,0.44
179,2025-11-29 11:51:17,leaves,Organic,0.35
180,2025-11-29 11:51:17,leaves,Organic,0.34
181,2025-11-29 11:51:17,bottle,Inorganic,0.32
182,2025-11-29 11:51:17,leaves,Organic,0.57
183,2025-11-29 11:51:17,leaves,Organic,0.31
184,2025-11-29 11:51:17,bottle,Inorganic,0.26
185,2025-11-29 11:51:18,leaves,Organic,0.46
186,2025-11-29 11:51:18,leaves,Organic,0.42
187,2025-11-29 11:51:18,bottle,Inorganic,0.25
188,2025-11-29 11:51:18,leaves,Organic,0.55
189,2025-11-29 11:51:18,bottle,Inorganic,0.38
190,2025-11-29 11:51:18,leaves,Organic,0.26
191,2025-11-29 11:51:18,bottle,Inorganic,0.24
192,2025-11-29 11:51:18,bottle,Inorganic,0.59
193,2025-11-29 11:51:18,leaves,Organic,0.42
194,2025-11-29 11:51:18,bottle,Inorganic,0.38
195,2025-11-29 11:51:18,bottle,Inorganic,0.71
196,2025-11-29 11:51:19,bottle,Inorganic,0.32
197,2025-11-29 11:51:19,bottle,Inorganic,0.5
198,2025-11-29 11:51:19,leaves,Organic,0.31
199,2025-11-29 11:51:19,bottle,Inorganic,0.28
200,2025-11-29 11:51:19,bottle,Inorganic,0.69
201,2025-11-29 11:51:19,leaves,Organic,0.25
202,2025-11-29 11:51:19,bottle,Inorganic,0.58
203,2025-11-29 11:51:19,leaves,Organic,0.29
204,2025-11-29 11:51:19,leaves,Organic,0.61
205,2025-11-29 11:51:19,bottle,Inorganic,0.38
206,2025-11-29 11:51:19,bottle,Inorganic,0.42
207,2025-11-29 11:51:19,leaves,Organic,0.33
208,2025-11-29 11:51:20,leaves,Organic,0.3
209,2025-11-29 11:51:20,bottle,Inorganic,0.29
210,2025-11-29 11:51:20,bottle,Inorganic,0.55
211,2025-11-29 11:51:20,leaves,Organic,0.44
212,2025-11-29 11:51:20,leaves,Organic,0.38
213,2025-11-29 11:51:20,leaves,Organic,0.44
214,2025-11-29 11:51:20,leaves,Organic,0.48
215,2025-11-29 11:51:20,leaves,Organic,0.58
216,2025-11-29 11:51:21,leaves,Organic,0.38
217,2025-11-29 11:51:21,leaves,Organic,0.56
218,2025-11-29 11:51:21,leaves,Organic,0.74
219,2025-11-29 11:51:21,leaves,Organic,0.42
220,2025-11-29 11:51:21,leaves,Organic,0.43
221,2025-11-29 11:51:23,bottle,Inorganic,0.33
222,2025-11-29 11:51:24,bottle,Inorganic,0.36
223,2025-11-29 11:51:25,bottle,Inorganic,0.39
224,2025-11-29 11:51:26,bottle,Inorganic,0.3
225,2025-11-29 11:51:26,bottle,Inorganic,0.31
226,2025-11-29 11:51:27,bottle,Inorganic,0.32
227,2025-11-29 11:51:27,bottle,Inorganic,0.3
228,2025-11-29 11:51:27,bottle,Inorganic,0.29
229,2025-11-29 11:51:27,bottle,Inorganic,0.4
230,2025-11-29 11:51:28,leaves,Organic,0.28
231,2025-11-29 11:51:28,bottle,Inorganic,0.34
232,2025-11-29 11:51:28,leaves,Organic,0.24
233,2025-11-29 11:51:28,bottle,Inorganic,0.3
234,2025-11-29 11:51:29,bottle,Inorganic,0.5
235,2025-11-29 11:51:29,leaves,Organic,0.24
236,2025-11-29 11:51:30,bottle,Inorganic,0.43
237,2025-11-29 11:51:30,leaves,Organic,0.27
238,2025-11-29 11:51:31,leaves,Organic,0.57
239,2025-11-29 11:51:31,leaves,Organic,0.6
240,2025-11-29 11:51:31,bottle,Inorganic,0.34
241,2025-11-29 11:51:31,bottle,Inorganic,0.25
242,2025-11-29 11:51:31,bottle,Inorganic,0.27
243,2025-11-29 11:51:32,bottle,Inorganic,0.61
244,2025-11-29 11:51:32,bottle,Inorganic,0.35
245,2025-11-29 11:51:32,bottle,Inorganic,0.45
246,2025-11-29 11:51:32,bottle,Inorganic,0.39
247,2025-11-29 11:51:32,bottle,Inorganic,0.34
248,2025-11-29 11:51:32,bottle,Inorganic,0.62
249,2025-11-29 11:51:32,bottle,Inorganic,0.57
250,2025-11-29 11:51:33,bottle,Inorganic,0.43
251,2025-11-29 11:51:33,bottle,Inorganic,0.63
252,2025-11-29 11:51:33,bottle,Inorganic,0.35
253,2025-11-29 11:51:33,bottle,Inorganic,0.46
254,2025-11-29 11:51:33,bottle,Inorganic,0.37
255,2025-11-29 11:51:33,bottle,Inorganic,0.47
256,2025-11-29 11:51:33,bottle,Inorganic,0.46
257,2025-11-29 11:51:34,bottle,Inorganic,0.61
258,2025-11-29 11:51:34,bottle,Inorganic,0.31
259,2025-11-29 11:51:34,bottle,Inorganic,0.66
260,2025-11-29 11:51:34,bottle,Inorganic,0.45
261,2025-11-29 11:51:34,bottle,Inorganic,0.36
262,2025-11-29 11:51:34,bottle,Inorganic,0.35
263,2025-11-29 11:51:34,bottle,Inorganic,0.57
264,2025-11-29 11:51:35,bottle,Inorganic,0.58
265,2025-11-29 11:51:35,bottle,Inorganic,0.45
266,2025-11-29 11:51:35,bottle,Inorganic,0.56
267,2025-11-29 11:51:35,bottle,Inorganic,0.31
268,2025-11-29 11:51:35,bottle,Inorganic,0.36
269,2025-11-29 11:51:35,bottle,Inorganic,0.32
270,2025-11-29 11:51:35,bottle,Inorganic,0.54
271,2025-11-29 11:51:35,bottle,Inorganic,0.36
272,2025-11-29 11:51:36,bottle,Inorganic,0.58
273,2025-11-29 11:51:36,bottle,Inorganic,0.61
274,2025-11-29 11:51:36,bottle,Inorganic,0.54
275,2025-11-29 11:51:36,bottle,Inorganic,0.56
276,2025-11-29 11:51:36,bottle,Inorganic,0.59
277,2025-11-29 11:51:36,bottle,Inorganic,0.59
278,2025-11-29 11:51:36,bottle,Inorganic,0.52
279,2025-11-29 11:51:37,bottle,Inorganic,0.4
280,2025-11-29 11:51:37,bottle,Inorganic,0.61
281,2025-11-29 11:51:37,bottle,Inorganic,0.38
282,2025-11-29 11:51:37,bottle,Inorganic,0.36
283,2025-11-29 11:51:37,bottle,Inorganic,0.33
284,2025-11-29 11:51:37,bottle,Inorganic,0.43
285,2025-11-29 11:51:38,bottle,Inorganic,0.28
286,2025-11-29 11:51:38,bottle,Inorganic,0.41
287,2025-11-29 11:51:38,bottle,Inorganic,0.33
288,2025-11-29 11:51:38,bottle,Inorganic,0.51
289,2025-11-29 11:51:38,bottle,Inorganic,0.39
290,2025-11-29 11:51:38,bottle,Inorganic,0.58
291,2025-11-29 11:51:39,bottle,Inorganic,0.69
292,2025-11-29 11:51:39,bottle,Inorganic,0.65
293,2025-11-29 11:51:39,bottle,Inorganic,0.66
294,2025-11-29 11:51:39,bottle,Inorganic,0.66
295,2025-11-29 11:51:39,bottle,Inorganic,0.6
296,2025-11-29 11:51:39,bottle,Inorganic,0.58
297,2025-11-29 11:51:39,bottle,Inorganic,0.61
298,2025-11-29 11:51:40,bottle,Inorganic,0.63
299,2025-11-29 11:51:40,bottle,Inorganic,0.63
300,2025-11-29 11:51:40,bottle,Inorganic,0.53
301,2025-11-29 11:51:40,bottle,Inorganic,0.28
302,2025-11-29 11:51:40,leaves,Organic,0.29
303,2025-11-29 11:51:40,leaves,Organic,0.71
304,2025-11-29 11:51:40,leaves,Organic,0.7
305,2025-11-29 11:51:41,leaves,Organic,0.75
306,2025-11-29 11:51:41,leaves,Organic,0.33
307,2025-11-29 11:51:41,leaves,Organic,0.42
308,2025-11-29 11:51:41,leaves,Organic,0.52
309,2025-11-29 11:51:42,leaves,Organic,0.59
310,2025-11-29 11:51:42,leaves,Organic,0.6
311,2025-11-29 11:51:44,leaves,Organic,0.39
312,2025-11-29 11:51:44,leaves,Organic,0.61
313,2025-11-29 11:51:44,leaves,Organic,0.79
314,2025-11-29 11:51:44,leaves,Organic,0.69
315,2025-11-29 11:51:44,leaves,Organic,0.59
316,2025-11-29 11:51:45,leaves,Organic,0.6
317,2025-11-29 11:51:45,leaves,Organic,0.6
318,2025-11-29 11:51:45,leaves,Organic,0.32
319,2025-11-29 11:51:45,leaves,Organic,0.32
320,2025-11-29 11:51:45,leaves,Organic,0.36
321,2025-11-29 11:51:46,leaves,Organic,0.35
322,2025-11-29 11:51:46,leaves,Organic,0.44
323,2025-11-29 11:51:46,leaves,Organic,0.44
324,2025-11-29 11:51:46,leaves,Organic,0.77
325,2025-11-29 11:51:47,leaves,Organic,0.61
326,2025-11-29 11:51:47,leaves,Organic,0.47
327,2025-11-29 11:51:47,leaves,Organic,0.7
328,2025-11-29 11:51:47,leaves,Organic,0.6
329,2025-11-29 11:51:47,leaves,Organic,0.62
330,2025-11-29 11:51:47,leaves,Organic,0.65
331,2025-11-29 11:51:48,leaves,Organic,0.66
332,2025-11-29 11:51:48,leaves,Organic,0.46
333,2025-11-29 11:51:48,leaves,Organic,0.54
334,2025-11-29 11:51:48,leaves,Organic,0.43
335,2025-11-29 11:51:48,leaves,Organic,0.7
336,2025-11-29 11:51:48,leaves,Organic,0.48
337,2025-11-29 12:10:57,leaves,Organic,0.39
338,2025-11-29 12:10:57,leaves,Organic,0.48
339,2025-11-29 12:10:58,leaves,Organic,0.63
340,2025-11-29 12:10:58,leaves,Organic,0.33
341,2025-11-29 12:10:58,leaves,Organic,0.64
342,2025-11-29 12:10:58,leaves,Organic,0.41
343,2025-11-29 12:10:58,leaves,Organic,0.26
344,2025-11-29 12:10:59,leaves,Organic,0.42
345,2025-11-29 12:10:59,leaves,Organic,0.6
346,2025-11-29 12:10:59,leaves,Organic,0.35
347,2025-11-29 12:10:59,leaves,Organic,0.23
348,2025-11-29 12:11:00,bottle,Inorganic,0.24
349,2025-11-29 12:11:00,bottle,Inorganic,0.56
350,2025-11-29 12:11:00,bottle,Inorganic,0.62
351,2025-11-29 12:11:00,bottle,Inorganic,0.33
352,2025-11-29 12:11:00,bottle,Inorganic,0.75
353,2025-11-29 12:11:00,bottle,Inorganic,0.47
354,2025-11-29 12:11:01,bottle,Inorganic,0.41
355,2025-11-29 12:11:01,bottle,Inorganic,0.56
356,2025-11-29 12:11:01,bottle,Inorganic,0.59
357,2025-11-29 12:11:01,bottle,Inorganic,0.63
358,2025-11-29 12:11:01,bottle,Inorganic,0.4
359,2025-11-29 12:11:01,bottle,Inorganic,0.56
360,2025-11-29 12:11:01,bottle,Inorganic,0.57
361,2025-11-29 12:11:01,bottle,Inorganic,0.63
362,2025-11-29 12:11:02,bottle,Inorganic,0.56
363,2025-11-29 12:11:02,bottle,Inorganic,0.31
364,2025-11-29 12:11:02,bottle,Inorganic,0.24
365,2025-11-29 12:11:02,bottle,Inorganic,0.34
366,2025-11-29 12:11:02,bottle,Inorganic,0.4
367,2025-11-29 12:11:02,bottle,Inorganic,0.35
368,2025-11-29 12:11:02,bottle,Inorganic,0.48
369,2025-11-29 12:11:03,bottle,Inorganic,0.36
370,2025-11-29 12:11:03,bottle,Inorganic,0.52
371,2025-11-29 12:11:03,bottle,Inorganic,0.56
372,2025-11-29 12:11:03,bottle,Inorganic,0.46
373,2025-11-29 12:11:03,bottle,Inorganic,0.46
374,2025-11-29 12:11:03,bottle,Inorganic,0.27
375,2025-11-29 12:11:03,bottle,Inorganic,0.28
376,2025-11-29 12:11:03,bottle,Inorganic,0.2
377,2025-11-29 12:11:04,bottle,Inorganic,0.36
378,2025-11-29 12:11:04,bottle,Inorganic,0.38
379,2025-11-29 12:11:04,bottle,Inorganic,0.33
380,2025-11-29 12:11:04,bottle,Inorganic,0.32
381,2025-11-29 12:11:04,bottle,Inorganic,0.56
382,2025-11-29 12:11:04,bottle,Inorganic,0.46
383,2025-11-29 12:11:04,bottle,Inorganic,0.42
384,2025-11-29 12:11:05,bottle,Inorganic,0.24
385,2025-11-29 12:11:05,bottle,Inorganic,0.23
386,2025-11-29 12:11:06,bottle,Inorganic,0.23
387,2025-11-29 12:11:06,bottle,Inorganic,0.34
388,2025-11-29 12:11:06,bottle,Inorganic,0.3
389,2025-11-29 12:11:06,bottle,Inorganic,0.3
390,2025-11-29 12:11:07,bottle,Inorganic,0.26
391,2025-11-29 12:11:07,bottle,Inorganic,0.29
392,2025-11-29 12:11:07,bottle,Inorganic,0.27
393,2025-11-29 12:11:07,bottle,Inorganic,0.53
394,2025-11-29 12:11:08,bottle,Inorganic,0.35
395,2025-11-29 12:11:08,bottle,Inorganic,0.41
396,2025-11-29 12:11:08,bottle,Inorganic,0.35
397,2025-11-29 12:11:08,bottle,Inorganic,0.57
398,2025-11-29 12:11:08,bottle,Inorganic,0.42
399,2025-11-29 12:11:08,bottle,Inorganic,0.24
400,2025-11-29 12:11:08,bottle,Inorganic,0.31
401,2025-11-29 12:11:09,bottle,Inorganic,0.38
402,2025-11-29 12:11:09,bottle,Inorganic,0.6
403,2025-11-29 12:11:09,bottle,Inorganic,0.34
404,2025-11-29 12:11:09,bottle,Inorganic,0.24
405,2025-11-29 12:11:09,bottle,Inorganic,0.41
406,2025-11-29 12:11:09,bottle,Inorganic,0.21
407,2025-11-29 12:11:09,bottle,Inorganic,0.31
408,2025-11-29 12:11:10,bottle,Inorganic,0.33
409,2025-11-29 12:11:11,bottle,Inorganic,0.43
410,2025-11-29 12:11:11,bottle,Inorganic,0.44
411,2025-11-29 12:11:11,bottle,Inorganic,0.41
412,2025-11-29 12:11:11,bottle,Inorganic,0.28
413,2025-11-29 12:11:11,bottle,Inorganic,0.36
414,2025-11-29 12:11:11,bottle,Inorganic,0.37
415,2025-11-29 12:11:12,bottle,Inorganic,0.32
416,2025-11-29 12:11:12,bottle,Inorganic,0.29
417,2025-11-29 12:11:12,bottle,Inorganic,0.38
418,2025-11-29 12:11:12,bottle,Inorganic,0.41
419,2025-11-29 12:11:12,bottle,Inorganic,0.2
420,2025-11-29 12:11:13,bottle,Inorganic,0.4
421,2025-11-29 12:11:13,bottle,Inorganic,0.21
422,2025-11-29 12:11:13,bottle,Inorganic,0.23
423,2025-11-29 12:11:13,bottle,Inorganic,0.33
424,2025-11-29 12:11:13,bottle,Inorganic,0.36
425,2025-11-29 12:11:13,bottle,Inorganic,0.2
426,2025-11-29 12:11:13,bottle,Inorganic,0.21
427,2025-11-29 12:11:13,bottle,Inorganic,0.36
428,2025-11-29 12:11:14,bottle,Inorganic,0.35
429,2025-11-29 12:11:14,bottle,Inorganic,0.43
430,2025-11-29 12:11:14,bottle,Inorganic,0.2
431,2025-11-29 12:11:14,bottle,Inorganic,0.24
432,2025-11-29 12:11:15,bottle,Inorganic,0.4
433,2025-11-29 12:11:15,bottle,Inorganic,0.36
434,2025-11-29 12:11:15,bottle,Inorganic,0.34
435,2025-11-29 12:11:15,bottle,Inorganic,0.41
436,2025-11-29 12:11:15,bottle,Inorganic,0.39
437,2025-11-29 12:11:15,bottle,Inorganic,0.24
438,2025-11-29 12:11:16,bottle,Inorganic,0.21
439,2025-11-29 12:11:16,bottle,Inorganic,0.31
440,2025-11-29 12:11:16,bottle,Inorganic,0.4
441,2025-11-29 12:11:16,bottle,Inorganic,0.37
442,2025-11-29 12:11:16,bottle,Inorganic,0.32
443,2025-11-29 12:11:16,bottle,Inorganic,0.21
444,2025-11-29 12:11:17,bottle,Inorganic,0.36
445,2025-11-29 12:11:17,bottle,Inorganic,0.29
446,2025-11-29 12:11:17,bottle,Inorganic,0.32
447,2025-11-29 12:11:17,bottle,Inorganic,0.43
448,2025-11-29 12:11:17,bottle,Inorganic,0.31
449,2025-11-29 12:11:18,bottle,Inorganic,0.24
450,2025-11-29 12:11:18,bottle,Inorganic,0.21
451,2025-11-29 12:11:18,bottle,Inorganic,0.28
452,2025-11-29 12:11:18,bottle,Inorganic,0.3
453,2025-11-29 12:11:18,bottle,Inorganic,0.37
454,2025-11-29 12:11:18,bottle,Inorganic,0.3
455,2025-11-29 12:11:19,bottle,Inorganic,0.34
456,2025-11-29 12:11:19,bottle,Inorganic,0.44
457,2025-11-29 12:11:19,bottle,Inorganic,0.38
458,2025-11-29 12:11:19,bottle,Inorganic,0.56
459,2025-11-29 12:11:19,bottle,Inorganic,0.43
460,2025-11-29 12:11:19,bottle,Inorganic,0.33
461,2025-11-29 12:11:20,bottle,Inorganic,0.34
462,2025-11-29 12:11:20,bottle,Inorganic,0.58
463,2025-11-29 12:11:20,bottle,Inorganic,0.43
464,2025-11-29 12:11:20,bottle,Inorganic,0.3
465,2025-11-29 12:11:20,bottle,Inorganic,0.27
466,2025-11-29 12:11:20,bottle,Inorganic,0.32
467,2025-11-29 12:11:20,bottle,Inorganic,0.34
468,2025-11-29 12:11:20,bottle,Inorganic,0.46
469,2025-11-29 12:11:21,bottle,Inorganic,0.48
470,2025-11-29 12:11:21,bottle,Inorganic,0.49
471,2025-11-29 12:11:21,bottle,Inorganic,0.62
472,2025-11-29 12:11:21,bottle,Inorganic,0.62
473,2025-11-29 12:11:21,bottle,Inorganic,0.74
474,2025-11-29 12:11:21,bottle,Inorganic,0.71
475,2025-11-29 12:11:21,bottle,Inorganic,0.71
476,2025-11-29 12:11:21,bottle,Inorganic,0.75
477,2025-11-29 12:11:22,bottle,Inorganic,0.63
478,2025-11-29 12:11:22,bottle,Inorganic,0.7
479,2025-11-29 12:11:22,bottle,Inorganic,0.68
480,2025-11-29 12:11:22,bottle,Inorganic,0.75
481,2025-11-29 12:11:22,bottle,Inorganic,0.64
482,2025-11-29 12:11:22,bottle,Inorganic,0.68
483,2025-11-29 12:11:22,bottle,Inorganic,0.73
484,2025-11-29 12:11:23,bottle,Inorganic,0.73
485,2025-11-29 12:11:23,bottle,Inorganic,0.73
486,2025-11-29 12:11:23,bottle,Inorganic,0.71
487,2025-11-29 12:11:23,bottle,Inorganic,0.65
488,2025-11-29 12:11:23,bottle,Inorganic,0.51
489,2025-11-29 12:11:24,leaves,Organic,0.31
490,2025-11-29 12:11:24,bottle,Inorganic,0.27
491,2025-11-29 12:11:24,leaves,Organic,0.27
492,2025-11-29 12:11:24,bottle,Inorganic,0.28
493,2025-11-29 12:11:24,leaves,Organic,0.23
494,2025-11-29 12:11:24,bottle,Inorganic,0.32
495,2025-11-29 12:11:24,leaves,Organic,0.24
496,2025-11-29 12:11:24,bottle,Inorganic,0.6
