ID,Timestamp,Class,Category,Confidence
39,2025-11-29 12:57:41,bottle,Inorganic,0.76
40,2025-11-29 12:57:41,bottle,Inorganic,0.58
41,2025-11-29 12:57:41,bottle,Inorganic,0.65
42,2025-11-29 12:57:42,bottle,Inorganic,0.72
43,2025-11-29 12:57:42,bottle,Inorganic,0.73
44,2025-11-29 12:57:42,bottle,Inorganic,0.69
45,2025-11-29 12:57:42,bottle,Inorganic,0.73
46,2025-11-29 12:57:42,bottle,Inorganic,0.77
47,2025-11-29 12:57:42,bottle,Inorganic,0.71
48,2025-11-29 12:57:42,bottle,Inorganic,0.67
49,2025-11-29 12:57:43,bottle,Inorganic,0.64
50,2025-11-29 12:57:43,bottle,Inorganic,0.54
51,2025-11-29 12:57:43,bottle,Inorganic,0.52
52,2025-11-29 12:57:44,bottle,Inorganic,0.71
53,2025-11-29 12:57:44,bottle,Inorganic,0.66
54,2025-11-29 12:57:44,bottle,Inorganic,0.68
55,2025-11-29 12:57:44,bottle,Inorganic,0.66
56,2025-11-29 12:57:44,bottle,Inorganic,0.66
57,2025-11-29 12:57:44,bottle,Inorganic,0.62
58,2025-11-29 12:57:44,bottle,Inorganic,0.51
59,2025-11-29 12:57:45,bottle,Inorganic,0.48
60,2025-11-29 12:57:45,leaves,Organic,0.67
61,2025-11-29 12:57:45,bottle,Inorganic,0.59
62,2025-11-29 12:57:46,bottle,Inorganic,0.48
63,2025-11-29 12:57:47,leaves,Organic,0.61
64,2025-11-29 12:57:47,leaves,Organic,0.58
65,2025-11-29 12:57:47,leaves,Organic,0.49
66,2025-11-29 12:57:47,leaves,Organic,0.56
67,2025-11-29 12:57:47,leaves,Organic,0.66
68,2025-11-29 12:57:47,leaves,Organic,0.53
69,2025-11-29 12:57:47,leaves,Organic,0.5
70,2025-11-29 12:57:48,leaves,Organic,0.8
71,2025-11-29 12:57:48,leaves,Organic,0.65
72,2025-11-29 12:57:48,leaves,Organic,0.64
73,2025-11-29 12:57:48,leaves,Organic,0.72
74,2025-11-29 12:57:48,leaves,Organic,0.56
75,2025-11-29 12:57:48,bottle,Inorganic,0.27
76,2025-11-29 12:57:48,leaves,Organic,0.37
77,2025-11-29 12:57:48,leaves,Organic,0.69
78,2025-11-29 12:57:49,leaves,Organic,0.56
79,2025-11-29 12:57:49,leaves,Organic,0.71
80,2025-11-29 12:57:49,leaves,Organic,0.69
81,2025-11-29 12:57:49,leaves,Organic,0.73
82,2025-11-29 12:57:49,leaves,Organic,0.54
83,2025-11-29 12:57:49,bottle,Inorganic,0.4
84,2025-11-29 12:57:49,bottle,Inorganic,0.3
85,2025-11-29 12:57:50,bottle,Inorganic,0.54
86,2025-11-29 12:57:50,bottle,Inorganic,0.17
87,2025-11-29 12:57:50,bottle,Inorganic,0.18
88,2025-11-29 12:57:51,bottle,Inorganic,0.19
89,2025-11-29 12:57:51,bottle,Inorganic,0.23
90,2025-11-29 12:57:51,bottle,Inorganic,0.31
91,2025-11-29 12:57:51,bottle,Inorganic,0.34
92,2025-11-29 12:57:51,bottle,Inorganic,0.17
93,2025-11-29 12:57:51,bottle,Inorganic,0.16
94,2025-11-29 12:57:51,bottle,Inorganic,0.57
95,2025-11-29 12:57:52,bottle,Inorganic,0.36
96,2025-11-29 12:57:52,bottle,Inorganic,0.56
97,2025-11-29 12:57:52,bottle,Inorganic,0.66
98,2025-11-29 12:57:52,bottle,Inorganic,0.62
99,2025-11-29 12:57:52,bottle,Inorganic,0.7
100,2025-11-29 12:57:52,bottle,Inorganic,0.71
101,2025-11-29 12:57:52,bottle,Inorganic,0.65
102,2025-11-29 12:57:53,bottle,Inorganic,0.69
103,2025-11-29 12:57:53,bottle,Inorganic,0.57
104,2025-11-29 12:57:53,bottle,Inorganic,0.81
105,2025-11-29 12:57:53,bottle,Inorganic,0.7
106,2025-11-29 12:57:53,bottle,Inorganic,0.39
107,2025-11-29 12:57:53,bottle,Inorganic,0.57
108,2025-11-29 12:57:53,bottle,Inorganic,0.78
109,2025-11-29 12:57:54,bottle,Inorganic,0.76
110,2025-11-29 12:57:54,bottle,Inorganic,0.74
111,2025-11-29 12:57:54,bottle,Inorganic,0.7
112,2025-11-29 12:57:54,bottle,Inorganic,0.52
113,2025-11-29 12:57:54,bottle,Inorganic,0.69
114,2025-11-29 12:57:54,bottle,Inorganic,0.49
115,2025-11-29 12:57:54,bottle,Inorganic,0.51
116,2025-11-29 12:57:55,bottle,Inorganic,0.31
117,2025-11-29 12:57:55,bottle,Inorganic,0.51
118,2025-11-29 12:57:55,bottle,Inorganic,0.58
119,2025-11-29 12:57:55,bottle,Inorganic,0.15
120,2025-11-29 12:57:55,bottle,Inorganic,0.33
121,2025-11-29 12:57:56,bottle,Inorganic,0.48
122,2025-11-29 12:57:56,bottle,Inorganic,0.21
123,2025-11-29 12:57:56,bottle,Inorganic,0.6
124,2025-11-29 12:57:56,bottle,Inorganic,0.63
125,2025-11-29 12:57:56,bottle,Inorganic,0.68
126,2025-11-29 12:57:56,bottle,Inorganic,0.28
127,2025-11-29 12:57:57,bottle,Inorganic,0.29
128,2025-11-29 12:57:57,bottle,Inorganic,0.45
129,2025-11-29 12:57:57,bottle,Inorganic,0.31
130,2025-11-29 12:57:57,leaves,Organic,0.27
131,2025-11-29 12:57:58,bottle,Inorganic,0.41
132,2025-11-29 12:57:58,leaves,Organic,0.19
133,2025-11-29 12:57:58,bottle,Inorganic,0.16
134,2025-11-29 12:57:58,bottle,Inorganic,0.28
135,2025-11-29 12:57:58,bottle,Inorganic,0.25
136,2025-11-29 12:57:58,bottle,Inorganic,0.18
137,2025-11-29 12:57:59,bottle,Inorganic,0.19
138,2025-11-29 12:57:59,bottle,Inorganic,0.17
139,2025-11-29 12:57:59,bottle,Inorganic,0.51
140,2025-11-29 12:57:59,bottle,Inorganic,0.4
141,2025-11-29 12:58:00,bottle,Inorganic,0.22
142,2025-11-29 12:58:00,bottle,Inorganic,0.37
143,2025-11-29 12:58:00,bottle,Inorganic,0.26
144,2025-11-29 12:58:00,bottle,Inorganic,0.09
145,2025-11-29 12:58:00,bottle,Inorganic,0.42
146,2025-11-29 12:58:00,leaves,Organic,0.02
147,2025-11-29 12:58:00,bottle,Inorganic,0.37
148,2025-11-29 12:58:00,bottle,Inorganic,0.71
149,2025-11-29 12:58:01,bottle,Inorganic,0.29
150,2025-11-29 12:58:01,leaves,Organic,0.14
151,2025-11-29 12:58:01,bottle,Inorganic,0.07
152,2025-11-29 12:58:01,leaves,Organic,0.04
153,2025-11-29 12:58:01,leaves,Organic,0.05
154,2025-11-29 12:58:01,bottle,Inorganic,0.02
155,2025-11-29 12:58:01,bottle,Inorganic,0.09
156,2025-11-29 12:58:01,bottle,Inorganic,0.28
157,2025-11-29 12:58:01,bottle,Inorganic,0.17
158,2025-11-29 12:58:02,bottle,Inorganic,0.43
159,2025-11-29 12:58:02,bottle,Inorganic,0.75
160,2025-11-29 12:58:02,bottle,Inorganic,0.7
161,2025-11-29 12:58:02,bottle,Inorganic,0.54
162,2025-11-29 12:58:02,bottle,Inorganic,0.26
163,2025-11-29 12:58:02,bottle,Inorganic,0.4
164,2025-11-29 12:58:02,bottle,Inorganic,0.27
165,2025-11-29 12:58:03,bottle,Inorganic,0.21
166,2025-11-29 12:58:03,bottle,Inorganic,0.54
167,2025-11-29 12:58:03,bottle,Inorganic,0.41
168,2025-11-29 12:58:03,bottle,Inorganic,0.38
169,2025-11-29 12:58:03,bottle,Inorganic,0.63
170,2025-11-29 12:58:03,bottle,Inorganic,0.64
171,2025-11-29 12:58:03,bottle,Inorganic,0.3
172,2025-11-29 12:58:04,bottle,Inorganic,0.13
173,2025-11-29 12:58:04,bottle,Inorganic,0.45
174,2025-11-29 12:58:04,bottle,Inorganic,0.44
175,2025-11-29 12:58:04,bottle,Inorganic,0.24
176,2025-11-29 12:58:04,bottle,Inorganic,0.6
177,2025-11-29 12:58:04,leaves,Organic,0.03
178,2025-11-29 12:58:04,bottle,Inorganic,0.42
179,2025-11-29 12:58:04,leaves,Organic,0.05
180,2025-11-29 12:58:04,bottle,Inorganic,0.36
181,2025-11-29 12:58:05,bottle,Inorganic,0.02
182,2025-11-29 12:58:05,bottle,Inorganic,0.07
183,2025-11-29 12:58:12,bottle,Inorganic,0.71
184,2025-11-29 12:58:20,leaves,Organic,0.7
185,2025-11-29 12:58:20,leaves,Organic,0.7
186,2025-11-29 12:58:20,leaves,Organic,0.74
187,2025-11-29 12:58:23,leaves,Organic,0.72
188,2025-11-29 12:58:23,leaves,Organic,0.69
189,2025-11-29 12:58:23,leaves,Organic,0.63
190,2025-11-29 12:58:31,leaves,Organic,0.34
191,2025-11-29 12:58:31,leaves,Organic,0.48
192,2025-11-29 12:58:31,leaves,Organic,0.55
193,2025-11-29 12:58:31,leaves,Organic,0.35
194,2025-11-29 12:58:33,bottle,Inorganic,0.82
195,2025-11-29 12:58:33,bottle,Inorganic,0.69
196,2025-11-29 12:58:33,bottle,Inorganic,0.55
197,2025-11-29 12:58:33,leaves,Organic,0.39
198,2025-11-29 12:58:33,bottle,Inorganic,0.5
199,2025-11-29 12:58:34,bottle,Inorganic,0.53
200,2025-11-29 12:58:34,bottle,Inorganic,0.48
201,2025-11-29 12:58:34,bottle,Inorganic,0.47
202,2025-11-29 12:58:34,bottle,Inorganic,0.37
203,2025-11-29 12:58:34,bottle,Inorganic,0.51
204,2025-11-29 12:58:34,bottle,Inorganic,0.57
205,2025-11-29 12:58:34,bottle,Inorganic,0.53
206,2025-11-29 12:58:35,bottle,Inorganic,0.59
207,2025-11-29 12:58:35,bottle,Inorganic,0.61
208,2025-11-29 12:58:35,bottle,Inorganic,0.47
209,2025-11-29 12:58:35,bottle,Inorganic,0.55
210,2025-11-29 12:58:35,bottle,Inorganic,0.6
211,2025-11-29 12:58:35,bottle,Inorganic,0.5
212,2025-11-29 12:58:35,bottle,Inorganic,0.54
213,2025-11-29 12:58:36,bottle,Inorganic,0.57
214,2025-11-29 12:58:36,bottle,Inorganic,0.57
215,2025-11-29 12:58:36,bottle,Inorganic,0.51
216,2025-11-29 12:58:36,bottle,Inorganic,0.39
217,2025-11-29 12:58:37,leaves,Organic,0.41
218,2025-11-29 12:58:38,leaves,Organic,0.54
219,2025-11-29 12:58:38,leaves,Organic,0.45
220,2025-11-29 12:58:39,bottle,Inorganic,0.52
221,2025-11-29 12:58:39,bottle,Inorganic,0.53
222,2025-11-29 12:58:39,bottle,Inorganic,0.58
223,2025-11-29 12:58:39,leaves,Organic,0.58
224,2025-11-29 12:58:39,bottle,Inorganic,0.36
225,2025-11-29 12:58:40,leaves,Organic,0.35
226,2025-11-29 12:58:40,leaves,Organic,0.49
227,2025-11-29 12:58:40,leaves,Organic,0.7
228,2025-11-29 12:58:41,leaves,Organic,0.36
229,2025-11-29 12:58:43,bottle,Inorganic,0.35
230,2025-11-29 12:58:43,bottle,Inorganic,0.65
231,2025-11-29 12:58:44,bottle,Inorganic,0.6
232,2025-11-29 12:58:44,bottle,Inorganic,0.78
233,2025-11-29 12:58:44,bottle,Inorganic,0.69
234,2025-11-29 12:58:44,bottle,Inorganic,0.63
235,2025-11-29 12:58:44,bottle,Inorganic,0.56
236,2025-11-29 12:58:44,bottle,Inorganic,0.73
237,2025-11-29 12:58:44,bottle,Inorganic,0.71
238,2025-11-29 12:58:45,bottle,Inorganic,0.77
239,2025-11-29 12:58:45,bottle,Inorganic,0.45
240,2025-11-29 12:58:45,bottle,Inorganic,0.72
241,2025-11-29 12:58:45,bottle,Inorganic,0.59
242,2025-11-29 12:58:45,bottle,Inorganic,0.67
243,2025-11-29 12:58:45,bottle,Inorganic,0.73
244,2025-11-29 12:58:45,bottle,Inorganic,0.58
245,2025-11-29 12:58:46,bottle,Inorganic,0.63
246,2025-11-29 12:58:46,bottle,Inorganic,0.65
247,2025-11-29 12:58:46,bottle,Inorganic,0.72
248,2025-11-29 12:58:46,bottle,Inorganic,0.63
249,2025-11-29 12:58:46,bottle,Inorganic,0.67
250,2025-11-29 12:58:46,bottle,Inorganic,0.62
251,2025-11-29 12:58:47,bottle,Inorganic,0.63
252,2025-11-29 12:58:47,bottle,Inorganic,0.69
253,2025-11-29 12:58:47,bottle,Inorganic,0.62
254,2025-11-29 12:58:47,bottle,Inorganic,0.59
255,2025-11-29 12:58:47,bottle,Inorganic,0.65
256,2025-11-29 12:58:47,bottle,Inorganic,0.74
257,2025-11-29 12:58:47,bottle,Inorganic,0.7
258,2025-11-29 12:58:48,bottle,Inorganic,0.7
259,2025-11-29 12:58:48,bottle,Inorganic,0.7
260,2025-11-29 12:58:48,bottle,Inorganic,0.73
261,2025-11-29 12:58:48,bottle,Inorganic,0.65
262,2025-11-29 12:58:48,bottle,Inorganic,0.59
263,2025-11-29 12:58:48,bottle,Inorganic,0.7
264,2025-11-29 12:58:48,bottle,Inorganic,0.75
265,2025-11-29 12:58:49,bottle,Inorganic,0.72
266,2025-11-29 12:58:49,bottle,Inorganic,0.78
267,2025-11-29 12:58:49,bottle,Inorganic,0.71
268,2025-11-29 12:58:49,bottle,Inorganic,0.65
269,2025-11-29 12:58:51,leaves,Organic,0.44
270,2025-11-29 12:58:59,leaves,Organic,0.39
271,2025-11-29 12:59:02,leaves,Organic,0.35
272,2025-11-29 12:59:02,leaves,Organic,0.8
273,2025-11-29 12:59:03,leaves,Organic,0.73
274,2025-11-29 12:59:03,leaves,Organic,0.65
